TaskID,OriginalRegion,NewRegion,OriginalStartHour,NewStartHour,EstimatedEnergySaving_CNY,Scenario,Iteration
10321,RegionF,RegionE,403.0,403.0,6878.370799999966,Pareto_E3_Q2_联合协调,3
27293,RegionF,RegionF,2393.0,2388.0,6877.304000000312,Pareto_E3_Q2_联合协调,3
39465,RegionF,RegionE,1601.0,1599.0,6873.532066133283,Pareto_E3_Q2_联合协调,3
33524,RegionF,RegionF,91.0,101.0,6845.317746133335,Pareto_E3_Q2_联合协调,3
162,RegionE,RegionF,1008.0,1008.0,6840.1666666666215,Pareto_E3_Q2_联合协调,3
36097,RegionF,RegionC,1601.0,1600.0,6835.221009066542,Pareto_E3_Q2_联合协调,3
15450,RegionE,RegionD,2085.0,2085.0,6815.772599999271,Pareto_E3_Q2_联合协调,3
33281,RegionE,RegionF,1146.0,1148.0,6796.762500000134,Pareto_E3_Q2_联合协调,3
30104,RegionE,RegionD,96.0,96.0,6785.748666666663,Pareto_E3_Q2_联合协调,3
6494,RegionE,RegionC,620.0,620.0,6780.9750000000895,Pareto_E3_Q2_联合协调,3
12715,RegionF,RegionE,523.0,523.0,6767.4524544001,Pareto_E3_Q2_联合协调,3
39963,RegionF,RegionD,528.0,533.0,6752.566022400035,Pareto_E3_Q2_联合协调,3
34201,RegionD,RegionB,2404.0,2384.0,6741.633433600212,Pareto_E3_Q2_联合协调,3
4937,RegionF,RegionF,644.0,653.0,6717.696292800105,Pareto_E3_Q2_联合协调,3
42771,RegionF,RegionE,67.0,67.0,6695.300807999993,Pareto_E3_Q2_联合协调,3
44696,RegionE,RegionA,842.0,842.0,6686.87286666663,Pareto_E3_Q2_联合协调,3
8284,RegionE,RegionA,1923.0,1923.0,6663.252,Pareto_E3_Q2_联合协调,3
4553,RegionE,RegionD,618.0,618.0,6661.734666666839,Pareto_E3_Q2_联合协调,3
8939,RegionE,RegionF,1557.0,1557.0,6655.847999999854,Pareto_E3_Q2_联合协调,3
36956,RegionF,RegionB,1611.0,1611.0,6652.906176,Pareto_E3_Q2_联合协调,3
7025,RegionF,RegionB,1940.0,1940.0,6646.590719999713,Pareto_E3_Q2_联合协调,3
45141,RegionE,RegionF,1414.0,1414.0,6626.681600000017,Pareto_E3_Q2_联合协调,3
26804,RegionE,RegionD,1218.0,1218.0,6624.990900000365,Pareto_E3_Q2_联合协调,3
4467,RegionF,RegionC,2273.0,2270.0,6609.291328000238,Pareto_E3_Q2_联合协调,3
9531,RegionF,RegionD,26.0,26.0,6601.5534720000005,Pareto_E3_Q2_联合协调,3
13358,RegionF,RegionE,234.0,234.0,6600.79556986667,Pareto_E3_Q2_联合协调,3
25130,RegionE,RegionD,1415.0,1415.0,6598.838399999982,Pareto_E3_Q2_联合协调,3
45399,RegionE,RegionD,1434.0,1434.0,6597.888000000135,Pareto_E3_Q2_联合协调,3
7827,RegionE,RegionD,1485.0,1485.0,6597.044999999916,Pareto_E3_Q2_联合协调,3
11004,RegionD,RegionE,1290.0,1288.0,6592.931839999951,Pareto_E3_Q2_联合协调,3
39603,RegionE,RegionE,1000.0,998.0,6585.599999999999,Pareto_E3_Q2_联合协调,3
2662,RegionF,RegionF,569.0,565.0,6574.453365333254,Pareto_E3_Q2_联合协调,3
26168,RegionF,RegionD,2233.0,2233.0,6553.714096000277,Pareto_E3_Q2_联合协调,3
33456,RegionE,RegionD,2230.0,2230.0,6548.468000000001,Pareto_E3_Q2_联合协调,3
31983,RegionE,RegionF,194.0,197.0,6542.25,Pareto_E3_Q2_联合协调,3
5990,RegionE,RegionD,721.0,721.0,6538.860000000001,Pareto_E3_Q2_联合协调,3
36360,RegionF,RegionD,406.0,406.0,6536.588400000028,Pareto_E3_Q2_联合协调,3
27618,RegionE,RegionD,1053.0,1053.0,6503.327333333681,Pareto_E3_Q2_联合协调,3
43483,RegionF,RegionC,2229.0,2229.0,6502.268326399847,Pareto_E3_Q2_联合协调,3
30563,RegionE,RegionD,2039.0,2039.0,6496.787266667033,Pareto_E3_Q2_联合协调,3
7707,RegionF,RegionB,1297.0,1297.0,6486.084665600058,Pareto_E3_Q2_联合协调,3
42788,RegionE,RegionD,27.0,27.0,6485.2880000000005,Pareto_E3_Q2_联合协调,3
38662,RegionF,RegionC,591.0,591.0,6481.843204266833,Pareto_E3_Q2_联合协调,3
40229,RegionE,RegionA,2300.0,2299.0,6475.839999999662,Pareto_E3_Q2_联合协调,3
16229,RegionE,RegionD,1107.0,1107.0,6472.816000000001,Pareto_E3_Q2_联合协调,3
41019,RegionF,RegionD,1387.0,1389.0,6472.809000000169,Pareto_E3_Q2_联合协调,3
42283,RegionE,RegionD,1649.0,1649.0,6456.824000000024,Pareto_E3_Q2_联合协调,3
28225,RegionF,RegionA,69.0,69.0,6454.272757333349,Pareto_E3_Q2_联合协调,3
31527,RegionF,RegionD,980.0,980.0,6440.921162666637,Pareto_E3_Q2_联合协调,3
21835,RegionE,RegionF,1585.0,1585.0,6440.2767333334805,Pareto_E3_Q2_联合协调,3
28435,RegionF,RegionA,1289.0,1282.0,6438.351359999635,Pareto_E3_Q2_联合协调,3
135,RegionF,RegionE,401.0,401.0,6429.781399999965,Pareto_E3_Q2_联合协调,3
27649,RegionE,RegionD,2230.0,2230.0,6417.726000000172,Pareto_E3_Q2_联合协调,3
12755,RegionF,RegionE,2401.0,2384.0,6417.136975200385,Pareto_E3_Q2_联合协调,3
15527,RegionF,RegionD,746.0,746.0,6412.382399999999,Pareto_E3_Q2_联合协调,3
14367,RegionF,RegionD,2249.0,2247.0,6407.909764798898,Pareto_E3_Q2_联合协调,3
45962,RegionF,RegionA,2161.0,2161.0,6399.703566666516,Pareto_E3_Q2_联合协调,3
17620,RegionE,RegionD,2303.0,2303.0,6397.44000000029,Pareto_E3_Q2_联合协调,3
47163,RegionE,RegionC,1293.0,1293.0,6378.995200000091,Pareto_E3_Q2_联合协调,3
26218,RegionE,RegionB,2039.0,2039.0,6377.787466667081,Pareto_E3_Q2_联合协调,3
7980,RegionF,RegionE,1462.0,1462.0,6373.430179200184,Pareto_E3_Q2_联合协调,3
44257,RegionF,RegionB,2088.0,2088.0,6369.156578399959,Pareto_E3_Q2_联合协调,3
16833,RegionF,RegionD,20.0,20.0,6361.3070640000005,Pareto_E3_Q2_联合协调,3
35618,RegionE,RegionB,2186.0,2186.0,6360.144,Pareto_E3_Q2_联合协调,3
7328,RegionE,RegionD,1002.0,998.0,6355.423999999977,Pareto_E3_Q2_联合协调,3
28385,RegionE,RegionD,959.0,959.0,6346.922400000148,Pareto_E3_Q2_联合协调,3
48646,RegionD,RegionD,1345.0,1347.0,6346.50624,Pareto_E3_Q2_联合协调,3
35756,RegionE,RegionC,602.0,602.0,6331.52,Pareto_E3_Q2_联合协调,3
34018,RegionF,RegionD,235.0,237.0,6318.035285333359,Pareto_E3_Q2_联合协调,3
7540,RegionE,RegionE,1995.0,1998.0,6315.0300000000025,Pareto_E3_Q2_联合协调,3
19219,RegionE,RegionB,1992.0,1992.0,6314.157499999983,Pareto_E3_Q2_联合协调,3
40385,RegionF,RegionE,2133.0,2133.0,6307.262976000039,Pareto_E3_Q2_联合协调,3
10681,RegionD,RegionD,1705.0,1707.0,6288.703488,Pareto_E3_Q2_联合协调,3
11068,RegionE,RegionD,1485.0,1485.0,6283.250400000142,Pareto_E3_Q2_联合协调,3
33731,RegionF,RegionD,529.0,533.0,6281.598815999876,Pareto_E3_Q2_联合协调,3
25978,RegionF,RegionD,2273.0,2271.0,6268.606208000227,Pareto_E3_Q2_联合协调,3
47419,RegionD,RegionC,2396.0,2382.0,6268.389095936,Pareto_E3_Q2_联合协调,3
13229,RegionF,RegionE,1244.0,1244.0,6260.955118399861,Pareto_E3_Q2_联合协调,3
40722,RegionE,RegionD,2081.0,2081.0,6259.38299999933,Pareto_E3_Q2_联合协调,3
19153,RegionF,RegionE,1680.0,1680.0,6258.881868799817,Pareto_E3_Q2_联合协调,3
5242,RegionE,RegionD,364.0,364.0,6254.04,Pareto_E3_Q2_联合协调,3
20570,RegionF,RegionA,738.0,738.0,6245.355928533433,Pareto_E3_Q2_联合协调,3
7066,RegionF,RegionD,480.0,480.0,6232.227312,Pareto_E3_Q2_联合协调,3
37351,RegionD,RegionD,1292.0,1281.0,6229.684906666553,Pareto_E3_Q2_联合协调,3
20099,RegionF,RegionD,531.0,533.0,6209.726975999999,Pareto_E3_Q2_联合协调,3
21457,RegionF,RegionD,1464.0,1464.0,6208.194848000037,Pareto_E3_Q2_联合协调,3
43204,RegionD,RegionE,1337.0,1334.0,6205.472768000128,Pareto_E3_Q2_联合协调,3
19402,RegionE,RegionE,1994.0,1998.0,6204.240000000001,Pareto_E3_Q2_联合协调,3
24287,RegionE,RegionE,334.0,341.0,6198.440700000014,Pareto_E3_Q2_联合协调,3
44749,RegionE,RegionC,1945.0,1945.0,6198.410133333228,Pareto_E3_Q2_联合协调,3
30701,RegionE,RegionD,2301.0,2301.0,6194.854399999456,Pareto_E3_Q2_联合协调,3
39660,RegionE,RegionD,1846.0,1846.0,6188.461700000038,Pareto_E3_Q2_联合协调,3
35102,RegionF,RegionD,1773.0,1759.0,6187.553792000115,Pareto_E3_Q2_联合协调,3
39831,RegionF,RegionD,1773.0,1759.0,6185.580720000341,Pareto_E3_Q2_联合协调,3
14567,RegionE,RegionF,833.0,833.0,6176.409433333432,Pareto_E3_Q2_联合协调,3
29047,RegionF,RegionD,716.0,716.0,6170.409130666709,Pareto_E3_Q2_联合协调,3
14173,RegionE,RegionF,1652.0,1652.0,6170.279999999915,Pareto_E3_Q2_联合协调,3
3209,RegionE,RegionD,1586.0,1586.0,6160.086000000001,Pareto_E3_Q2_联合协调,3
7943,RegionE,RegionA,1271.0,1271.0,6149.250000000001,Pareto_E3_Q2_联合协调,3
39186,RegionF,RegionA,642.0,642.0,6139.9659776000535,Pareto_E3_Q2_联合协调,3
24305,RegionF,RegionD,2257.0,2257.0,6135.624000000001,Pareto_E3_Q2_联合协调,3
6948,RegionE,RegionD,621.0,621.0,6132.360000000054,Pareto_E3_Q2_联合协调,3
7412,RegionF,RegionB,1025.0,1023.0,6130.879280000117,Pareto_E3_Q2_联合协调,3
5704,RegionE,RegionE,1099.0,1111.0,6130.726252800001,Pareto_E3_Q2_联合协调,3
33690,RegionE,RegionD,1010.0,1010.0,6128.919999999946,Pareto_E3_Q2_联合协调,3
39479,RegionE,RegionE,1169.0,1165.0,6127.071999999652,Pareto_E3_Q2_联合协调,3
26067,RegionE,RegionA,595.0,595.0,6125.08606666659,Pareto_E3_Q2_联合协调,3
27863,RegionF,RegionE,405.0,405.0,6120.686768000009,Pareto_E3_Q2_联合协调,3
42431,RegionF,RegionE,451.0,451.0,6111.320060799985,Pareto_E3_Q2_联合协调,3
23483,RegionE,RegionC,2035.0,2035.0,6109.234200000032,Pareto_E3_Q2_联合协调,3
41807,RegionF,RegionE,1683.0,1683.0,6101.644895999837,Pareto_E3_Q2_联合协调,3
46707,RegionE,RegionE,1051.0,1062.0,6082.523800000192,Pareto_E3_Q2_联合协调,3
31389,RegionF,RegionD,1245.0,1245.0,6075.231334400303,Pareto_E3_Q2_联合协调,3
35953,RegionE,RegionD,649.0,649.0,6072.50113333337,Pareto_E3_Q2_联合协调,3
12338,RegionE,RegionB,1946.0,1946.0,6071.243566666601,Pareto_E3_Q2_联合协调,3
43124,RegionE,RegionD,1338.0,1347.0,6057.232999999939,Pareto_E3_Q2_联合协调,3
3951,RegionF,RegionD,554.0,554.0,6051.88528,Pareto_E3_Q2_联合协调,3
20577,RegionE,RegionB,1985.0,1982.0,6049.133999999847,Pareto_E3_Q2_联合协调,3
23052,RegionE,RegionD,934.0,934.0,6048.162799999881,Pareto_E3_Q2_联合协调,3
3253,RegionE,RegionA,23.0,23.0,6047.726400000001,Pareto_E3_Q2_联合协调,3
5867,RegionE,RegionE,1056.0,1062.0,6043.609366666713,Pareto_E3_Q2_联合协调,3
46802,RegionE,RegionB,2112.0,2112.0,6042.030600000536,Pareto_E3_Q2_联合协调,3
46041,RegionE,RegionB,25.0,25.0,6036.657133333325,Pareto_E3_Q2_联合协调,3
42861,RegionE,RegionD,2033.0,2030.0,6033.390200000256,Pareto_E3_Q2_联合协调,3
22081,RegionF,RegionD,1266.0,1266.0,6033.235516266576,Pareto_E3_Q2_联合协调,3
41644,RegionF,RegionE,746.0,746.0,6027.639456000001,Pareto_E3_Q2_联合协调,3
3682,RegionE,RegionD,675.0,675.0,6008.256355320218,Pareto_E3_Q2_联合协调,3
11997,RegionF,RegionB,1673.0,1673.0,5992.63947520039,Pareto_E3_Q2_联合协调,3
4841,RegionE,RegionB,2084.0,2084.0,5989.370399999911,Pareto_E3_Q2_联合协调,3
94,RegionE,RegionD,1946.0,1946.0,5989.14,Pareto_E3_Q2_联合协调,3
9628,RegionE,RegionF,617.0,613.0,5981.671666666634,Pareto_E3_Q2_联合协调,3
14561,RegionE,RegionF,1174.0,1174.0,5980.331199999812,Pareto_E3_Q2_联合协调,3
42684,RegionF,RegionD,570.0,570.0,5955.328026666746,Pareto_E3_Q2_联合协调,3
11083,RegionF,RegionE,2137.0,2137.0,5952.744000000001,Pareto_E3_Q2_联合协调,3
46820,RegionE,RegionF,1148.0,1148.0,5951.7206666666825,Pareto_E3_Q2_联合协调,3
17508,RegionE,RegionD,1971.0,1971.0,5933.833000000159,Pareto_E3_Q2_联合协调,3
35710,RegionD,RegionC,1170.0,1170.0,5931.658239999949,Pareto_E3_Q2_联合协调,3
40153,RegionF,RegionD,1275.0,1275.0,5925.726528000001,Pareto_E3_Q2_联合协调,3
38660,RegionE,RegionF,333.0,333.0,5919.303000000059,Pareto_E3_Q2_联合协调,3
1187,RegionE,RegionB,980.0,980.0,5918.9034666666485,Pareto_E3_Q2_联合协调,3
40175,RegionF,RegionF,2225.0,2220.0,5911.153024000525,Pareto_E3_Q2_联合协调,3
13604,RegionE,RegionB,960.0,960.0,5909.054999999912,Pareto_E3_Q2_联合协调,3
21004,RegionD,RegionD,524.0,513.0,5904.503807999935,Pareto_E3_Q2_联合协调,3
48454,RegionE,RegionE,981.0,988.0,5862.63766666674,Pareto_E3_Q2_联合协调,3
17041,RegionE,RegionA,281.0,279.0,5849.704166666596,Pareto_E3_Q2_联合协调,3
2757,RegionE,RegionD,715.0,715.0,5849.033400000077,Pareto_E3_Q2_联合协调,3
30232,RegionE,RegionF,666.0,666.0,5848.773333333227,Pareto_E3_Q2_联合协调,3
44519,RegionE,RegionA,1648.0,1644.0,5845.279999999667,Pareto_E3_Q2_联合协调,3
16063,RegionF,RegionE,453.0,452.0,5829.592540266685,Pareto_E3_Q2_联合协调,3
9683,RegionF,RegionD,262.0,268.0,5821.992115200012,Pareto_E3_Q2_联合协调,3
4689,RegionF,RegionF,239.0,245.0,5809.630883466659,Pareto_E3_Q2_联合协调,3
32350,RegionE,RegionF,1314.0,1314.0,5808.013333333439,Pareto_E3_Q2_联合协调,3
20894,RegionE,RegionE,665.0,660.0,5807.566066666626,Pareto_E3_Q2_联合协调,3
37323,RegionE,RegionA,119.0,119.0,5803.660800000012,Pareto_E3_Q2_联合协调,3
28509,RegionF,RegionD,2138.0,2138.0,5794.00416,Pareto_E3_Q2_联合协调,3
8181,RegionE,RegionD,796.0,796.0,5791.24,Pareto_E3_Q2_联合协调,3
34676,RegionF,RegionD,695.0,681.0,5791.102463999946,Pareto_E3_Q2_联合协调,3
3286,RegionF,RegionB,238.0,238.0,5789.887023200008,Pareto_E3_Q2_联合协调,3
38796,RegionF,RegionE,1364.0,1364.0,5786.026155466962,Pareto_E3_Q2_联合协调,3
49825,RegionE,RegionF,837.0,837.0,5782.170533333327,Pareto_E3_Q2_联合协调,3
30725,RegionE,RegionC,1655.0,1655.0,5745.976000000133,Pareto_E3_Q2_联合协调,3
11304,RegionD,RegionD,2396.0,2383.0,5736.575700172138,Pareto_E3_Q2_联合协调,3
28410,RegionE,RegionD,1433.0,1433.0,5722.54320000024,Pareto_E3_Q2_联合协调,3
28055,RegionF,RegionB,1463.0,1463.0,5718.706672800112,Pareto_E3_Q2_联合协调,3
9776,RegionE,RegionD,290.0,290.0,5716.83,Pareto_E3_Q2_联合协调,3
43178,RegionD,RegionE,1170.0,1165.0,5712.29880320018,Pareto_E3_Q2_联合协调,3
46151,RegionE,RegionF,818.0,821.0,5710.140800000024,Pareto_E3_Q2_联合协调,3
41206,RegionF,RegionF,1050.0,1045.0,5709.264205866711,Pareto_E3_Q2_联合协调,3
24067,RegionF,RegionC,2228.0,2228.0,5707.249139200065,Pareto_E3_Q2_联合协调,3
29710,RegionE,RegionD,1342.0,1347.0,5705.399999999999,Pareto_E3_Q2_联合协调,3
7336,RegionF,RegionD,1632.0,1632.0,5702.527584000039,Pareto_E3_Q2_联合协调,3
25213,RegionE,RegionE,936.0,941.0,5701.883999999876,Pareto_E3_Q2_联合协调,3
47353,RegionE,RegionB,1985.0,1981.0,5693.3749999997935,Pareto_E3_Q2_联合协调,3
8805,RegionE,RegionD,1944.0,1944.0,5693.071466666702,Pareto_E3_Q2_联合协调,3
46973,RegionF,RegionD,713.0,706.0,5687.626419999848,Pareto_E3_Q2_联合协调,3
36039,RegionF,RegionD,118.0,118.0,5685.489263999991,Pareto_E3_Q2_联合协调,3
26580,RegionF,RegionD,1364.0,1364.0,5683.3034754667215,Pareto_E3_Q2_联合协调,3
41155,RegionE,RegionD,2331.0,2331.0,5676.6,Pareto_E3_Q2_联合协调,3
2471,RegionF,RegionF,24.0,28.0,5657.9769999999935,Pareto_E3_Q2_联合协调,3
26252,RegionF,RegionD,641.0,639.0,5657.821213333222,Pareto_E3_Q2_联合协调,3
22862,RegionE,RegionD,122.0,122.0,5642.448,Pareto_E3_Q2_联合协调,3
9465,RegionE,RegionB,1990.0,1990.0,5630.184999999916,Pareto_E3_Q2_联合协调,3
44128,RegionF,RegionD,2008.0,2010.0,5618.271110400213,Pareto_E3_Q2_联合协调,3
48015,RegionE,RegionA,262.0,262.0,5604.513000000006,Pareto_E3_Q2_联合协调,3
47853,RegionE,RegionD,1149.0,1149.0,5593.61200000015,Pareto_E3_Q2_联合协调,3
12828,RegionF,RegionF,1628.0,1637.0,5571.58550400022,Pareto_E3_Q2_联合协调,3
5107,RegionE,RegionE,687.0,685.0,5570.0925,Pareto_E3_Q2_联合协调,3
38577,RegionF,RegionD,690.0,690.0,5549.806528000023,Pareto_E3_Q2_联合协调,3
41053,RegionE,RegionE,840.0,845.0,5547.079999999911,Pareto_E3_Q2_联合协调,3
46309,RegionF,RegionF,1051.0,1044.0,5524.411608000173,Pareto_E3_Q2_联合协调,3
40119,RegionF,RegionD,1605.0,1605.0,5514.810611200436,Pareto_E3_Q2_联合协调,3
25083,RegionF,RegionA,137.0,136.0,5513.853945599993,Pareto_E3_Q2_联合协调,3
46495,RegionF,RegionD,2226.0,2220.0,5508.151069866311,Pareto_E3_Q2_联合协调,3
27713,RegionF,RegionF,2397.0,2387.0,5504.594121599891,Pareto_E3_Q2_联合协调,3
14112,RegionE,RegionD,0.0,0.0,5503.348799999999,Pareto_E3_Q2_联合协调,3
12936,RegionE,RegionD,2162.0,2162.0,5502.340000000086,Pareto_E3_Q2_联合协调,3
35023,RegionF,RegionD,476.0,476.0,5496.863445333337,Pareto_E3_Q2_联合协调,3
5856,RegionE,RegionF,1226.0,1226.0,5495.992,Pareto_E3_Q2_联合协调,3
12923,RegionE,RegionD,95.0,95.0,5489.796666666662,Pareto_E3_Q2_联合协调,3
758,RegionE,RegionE,334.0,341.0,5487.7283999999245,Pareto_E3_Q2_联合协调,3
21890,RegionE,RegionD,1218.0,1218.0,5484.767399999852,Pareto_E3_Q2_联合协调,3
84,RegionE,RegionF,2.0,2.0,5474.951999999999,Pareto_E3_Q2_联合协调,3
43909,RegionF,RegionB,1242.0,1242.0,5471.972969333199,Pareto_E3_Q2_联合协调,3
37483,RegionF,RegionD,980.0,980.0,5468.902447999839,Pareto_E3_Q2_联合协调,3
2956,RegionE,RegionF,1918.0,1918.0,5459.877999999892,Pareto_E3_Q2_联合协调,3
6238,RegionF,RegionB,2161.0,2161.0,5441.576518400639,Pareto_E3_Q2_联合协调,3
4035,RegionE,RegionD,166.0,166.0,5438.567999999992,Pareto_E3_Q2_联合协调,3
31756,RegionF,RegionD,1535.0,1535.0,5436.894688799828,Pareto_E3_Q2_联合协调,3
40474,RegionF,RegionD,477.0,477.0,5423.781888000027,Pareto_E3_Q2_联合协调,3
37697,RegionE,RegionA,718.0,718.0,5415.771666666492,Pareto_E3_Q2_联合协调,3
43507,RegionE,RegionE,556.0,558.0,5414.404,Pareto_E3_Q2_联合协调,3
31704,RegionF,RegionD,938.0,938.0,5382.906175999894,Pareto_E3_Q2_联合协调,3
26489,RegionE,RegionD,1060.0,1060.0,5378.528,Pareto_E3_Q2_联合协调,3
12783,RegionF,RegionF,49.0,51.0,5377.162795733331,Pareto_E3_Q2_联合协调,3
30313,RegionE,RegionD,121.0,121.0,5373.76,Pareto_E3_Q2_联合协调,3
32728,RegionF,RegionE,65.0,65.0,5372.772253333335,Pareto_E3_Q2_联合协调,3
12587,RegionF,RegionA,1267.0,1267.0,5372.059021333521,Pareto_E3_Q2_联合协调,3
7649,RegionE,RegionD,2015.0,2015.0,5368.531933333466,Pareto_E3_Q2_联合协调,3
33244,RegionF,RegionD,1098.0,1098.0,5365.88208,Pareto_E3_Q2_联合协调,3
21653,RegionF,RegionC,571.0,571.0,5364.084775999921,Pareto_E3_Q2_联合协调,3
31064,RegionE,RegionF,722.0,724.0,5352.72743333349,Pareto_E3_Q2_联合协调,3
21372,RegionE,RegionD,1274.0,1274.0,5337.457199999738,Pareto_E3_Q2_联合协调,3
4356,RegionF,RegionD,740.0,739.0,5330.949087466733,Pareto_E3_Q2_联合协调,3
39552,RegionF,RegionF,290.0,292.0,5323.644928000001,Pareto_E3_Q2_联合协调,3
6310,RegionF,RegionB,1250.0,1250.0,5318.875824000224,Pareto_E3_Q2_联合协调,3
16737,RegionF,RegionE,195.0,197.0,5311.862714666672,Pareto_E3_Q2_联合协调,3
8680,RegionE,RegionD,674.0,674.0,5303.1093666665,Pareto_E3_Q2_联合协调,3
38493,RegionE,RegionD,123.0,123.0,5296.992,Pareto_E3_Q2_联合协调,3
47284,RegionF,RegionE,74.0,74.0,5292.89264,Pareto_E3_Q2_联合协调,3
26429,RegionF,RegionD,1270.0,1270.0,5291.970518400058,Pareto_E3_Q2_联合协调,3
28711,RegionE,RegionB,364.0,364.0,5291.88,Pareto_E3_Q2_联合协调,3
47705,RegionE,RegionF,2158.0,2164.0,5291.7162666666045,Pareto_E3_Q2_联合协调,3
32690,RegionF,RegionE,72.0,72.0,5291.50342933334,Pareto_E3_Q2_联合协调,3
21454,RegionF,RegionF,1059.0,1060.0,5289.042,Pareto_E3_Q2_联合协调,3
39829,RegionF,RegionB,695.0,681.0,5285.530026666593,Pareto_E3_Q2_联合协调,3
8436,RegionF,RegionD,244.0,244.0,5281.422,Pareto_E3_Q2_联合协调,3
15749,RegionE,RegionB,2019.0,2019.0,5277.539866666832,Pareto_E3_Q2_联合协调,3
10704,RegionD,RegionF,2396.0,2382.0,5275.886984192652,Pareto_E3_Q2_联合协调,3
45814,RegionF,RegionD,740.0,739.0,5264.6153618665885,Pareto_E3_Q2_联合协调,3
16123,RegionF,RegionB,1676.0,1676.0,5262.170222400165,Pareto_E3_Q2_联合协调,3
42289,RegionF,RegionB,693.0,679.0,5254.649891999983,Pareto_E3_Q2_联合协调,3
43373,RegionF,RegionD,645.0,645.0,5252.988291733398,Pareto_E3_Q2_联合协调,3
4368,RegionE,RegionA,23.0,23.0,5246.832399999999,Pareto_E3_Q2_联合协调,3
19221,RegionF,RegionD,189.0,189.0,5245.4556000000175,Pareto_E3_Q2_联合协调,3
3298,RegionE,RegionF,953.0,953.0,5243.896000000084,Pareto_E3_Q2_联合协调,3
24833,RegionE,RegionF,1559.0,1559.0,5241.930000000001,Pareto_E3_Q2_联合协调,3
26801,RegionF,RegionE,2136.0,2136.0,5238.414720000001,Pareto_E3_Q2_联合协调,3
31120,RegionE,RegionD,1005.0,1005.0,5224.739999999945,Pareto_E3_Q2_联合协调,3
12470,RegionE,RegionD,1005.0,1004.0,5223.400000000183,Pareto_E3_Q2_联合协调,3
624,RegionF,RegionD,1387.0,1389.0,5213.864773333525,Pareto_E3_Q2_联合协调,3
14302,RegionF,RegionD,283.0,283.0,5212.735658666654,Pareto_E3_Q2_联合协调,3
12902,RegionF,RegionA,1772.0,1772.0,5209.56777066672,Pareto_E3_Q2_联合协调,3
6579,RegionD,RegionB,257.0,255.0,5206.9664767999375,Pareto_E3_Q2_联合协调,3
36318,RegionF,RegionF,188.0,197.0,5192.471200000005,Pareto_E3_Q2_联合协调,3
35748,RegionE,RegionF,619.0,619.0,5192.195833333303,Pareto_E3_Q2_联合协调,3
35461,RegionE,RegionD,334.0,334.0,5191.72110000002,Pareto_E3_Q2_联合协调,3
48363,RegionF,RegionB,2301.0,2301.0,5183.919731200117,Pareto_E3_Q2_联合协调,3
46954,RegionE,RegionD,1488.0,1488.0,5180.199199999597,Pareto_E3_Q2_联合协调,3
49466,RegionE,RegionD,1849.0,1849.0,5177.404799999706,Pareto_E3_Q2_联合协调,3
1088,RegionD,RegionF,1292.0,1280.0,5176.268800000001,Pareto_E3_Q2_联合协调,3
32973,RegionF,RegionF,979.0,976.0,5167.957151999972,Pareto_E3_Q2_联合协调,3
33565,RegionE,RegionC,1965.0,1965.0,5165.925199999745,Pareto_E3_Q2_联合协调,3
18170,RegionE,RegionC,195.0,195.0,5154.5,Pareto_E3_Q2_联合协调,3
1453,RegionF,RegionE,1537.0,1537.0,5152.638310399707,Pareto_E3_Q2_联合协调,3
19226,RegionE,RegionC,1170.0,1162.0,5151.374400000408,Pareto_E3_Q2_联合协调,3
44832,RegionF,RegionF,2273.0,2270.0,5144.008000000374,Pareto_E3_Q2_联合协调,3
42198,RegionE,RegionD,1655.0,1655.0,5138.745999999999,Pareto_E3_Q2_联合协调,3
32444,RegionE,RegionD,291.0,291.0,5133.4800000000005,Pareto_E3_Q2_联合协调,3
11472,RegionE,RegionA,2230.0,2230.0,5131.130400000064,Pareto_E3_Q2_联合协调,3
49741,RegionE,RegionC,2092.0,2092.0,5129.784,Pareto_E3_Q2_联合协调,3
12127,RegionE,RegionF,1097.0,1091.0,5121.68659,Pareto_E3_Q2_联合协调,3
42092,RegionE,RegionC,2306.0,2306.0,5117.952,Pareto_E3_Q2_联合协调,3
20755,RegionF,RegionD,459.0,459.0,5116.73856,Pareto_E3_Q2_联合协调,3
37319,RegionE,RegionD,2226.0,2226.0,5101.596866666599,Pareto_E3_Q2_联合协调,3
36404,RegionE,RegionF,17.0,13.0,5086.653599999996,Pareto_E3_Q2_联合协调,3
21280,RegionF,RegionD,65.0,63.0,5084.511039999999,Pareto_E3_Q2_联合协调,3
40074,RegionF,RegionD,480.0,480.0,5083.6753799999,Pareto_E3_Q2_联合协调,3
7335,RegionF,RegionD,187.0,187.0,5082.263647999988,Pareto_E3_Q2_联合协调,3
16970,RegionE,RegionD,1005.0,1005.0,5080.320000000073,Pareto_E3_Q2_联合协调,3
43988,RegionD,RegionB,140.0,140.0,45540.09907200005,宽松碳约束,1
14195,RegionF,RegionD,1053.0,1053.0,43614.83529999967,宽松碳约束,1
21427,RegionD,RegionF,1555.0,1567.0,42763.83989759957,宽松碳约束,1
17757,RegionD,RegionD,1557.0,1546.0,39838.679039999995,宽松碳约束,1
38801,RegionD,RegionD,1556.0,1563.0,39672.15943680049,宽松碳约束,1
43177,RegionE,RegionD,380.0,381.0,39660.444266666615,宽松碳约束,1
3364,RegionE,RegionD,356.0,357.0,39039.87156666662,宽松碳约束,1
